track_id,danceability,energy,valence,speechiness,duration_min,viral_score,is_viral
778,0.8366584759792961,0.7692850870435706,0.33056051886410315,0.006852085920311175,3.7056677891529812,0.69736214869531,Viral
779,0.8642964580606763,0.7527915577739628,0.6084057715289439,0.02666383408756066,3.232172033168423,0.6416309728465595,Non-Viral
780,0.5848922409005247,0.7032795174285781,0.6259184029353408,0.07865125386274437,3.217074485280734,0.6891809776256997,Viral
781,0.5188104846688769,0.8853759486955621,0.2041016131305049,0.017800861749843126,3.3240033866355527,0.8268347352929053,Viral
782,0.5584712006611486,0.5217115196486422,0.2690638255717206,0.02455029797395865,2.3523546008048237,0.716638459716626,Viral
783,0.8495445878996715,0.767884584400045,0.4280999796907374,0.02321289717609393,3.320592673107774,0.9536203444988913,Viral
784,0.9493325072942278,0.5226371768202241,0.4737271793966734,0.014719443434748873,3.128202282384866,0.9240495268260613,Viral
785,0.6793170035314035,0.9455883193469194,0.9229394028242127,0.11115708854134683,4.489451467086503,0.49332797751802443,Non-Viral
786,0.7949229644920146,0.7975583134879949,0.6785467964442232,0.15940549903503926,2.6884387734632007,0.9659200954265029,Viral
787,0.4234257837006998,0.7047130645470109,0.22896433338176894,0.18455118702677956,3.8610469382242227,0.35230862249781314,Non-Viral
788,0.8568003941760473,0.6940152141034789,0.326189020205507,0.05186553294838536,3.3454968493746624,0.7819560604915408,Viral
789,0.5155692007983429,0.7311135662895344,0.35289024678781583,0.02237173646333749,3.5597861343862918,0.7378929650479615,Viral
790,0.49938556665678163,0.6965945932765434,0.7213810622095069,0.18928334823801587,3.3993533158912226,0.4709685875532592,Non-Viral
791,0.7641905254753062,0.7856910904152915,0.3657910365595309,0.09618460044546528,4.034153095949665,0.5070069481029942,Non-Viral
792,0.19479893946748522,0.4403140873612258,0.47698969070079933,0.10514657707617214,2.344463104422343,0.8723018202204554,Viral
793,0.9150810804047661,0.4294432262101715,0.25635605071851214,0.0442700538477335,3.7651547017355296,0.6386350223969492,Non-Viral
794,0.7144657662377162,0.24163886810557572,0.7120441156432907,0.2392170375604679,3.015587396864418,0.5750151866922613,Non-Viral
795,0.6442713459728775,0.8301044874900383,0.2508740119473234,0.12134974489475747,2.3845873402611195,1.0985218362447011,Viral
796,0.699682963732924,0.6431061994754844,0.4990079193976532,0.1487101504480464,2.4061021357449084,1.0119943178660404,Viral
797,0.7886638712988575,0.45774147402784976,0.32785796794297073,0.15630545480196884,2.7806204582388836,0.82035584099686365,Viral
798,0.5092717152727771,0.5902416711835662,0.7265392614019359,0.2992783226713235,4.280624020588893,0.37804490897792975,Non-Viral
799,0.6767715396787847,0.8665954313093764,0.3735332542136259,0.27912831248561787,2.788306070491538,0.8200319872389105,Viral
800,0.80679873094634,0.7099266436155066,0.49521580034692814,0.07770987664400872,3.488718481605838,0.6711487724051625,Viral
801,0.8899850578769968,0.7486516589873214,0.3976418856035023,0.04813258484798356,3.9034216142374287,0.8174517128861631,Viral
802,0.7115090620526103,0.2393951700673536,0.42327596435206494,0.180859496638369,3.530917800301067,0.46807790817340206,Non-Viral
803,0.7584943022793059,0.7645295309656072,0.7524319603350921,0.09193218285724657,3.714881298353361,0.6932744108908101,Viral
804,0.8779762033341127,0.7496457244494152,0.3243728897837685,0.14242992448552624,4.373837010443774,0.4452316602532965,Non-Viral
805,0.49535040136574066,0.7480206766304629,0.5572677614027108,0.05410883402328699,3.2730785246021243,0.7031228568789573,Viral
806,0.8601429875357639,0.8505512726912167,0.26832750243118453,0.08975018337273681,3.8444313801905987,0.6131621585413389,Non-Viral
807,0.6915389427235139,0.3933910946106933,0.6424803802148636,0.2149511761088062,3.8787976019012116,0.6088787817276309,Non-Viral
808,0.43066056537796227,0.936549485682856,0.2760819726835841,0.003926836014084865,3.3389729280965326,0.5894380771505278,Non-Viral
809,0.8883762216757455,0.6273688464022361,0.5484822726432891,0.06603461752847135,2.916603427929476,0.79938716858684,Viral
810,0.5816853433164126,0.8579361801704422,0.3750700703312442,0.014579181902567712,2.9133415905205537,0.8826867455713856,Viral
811,0.9250025868996089,0.7363565720548312,0.41233858366925374,0.017959412031920828,3.764966167753746,0.7857534511384918,Viral
812,0.7427453203888864,0.7096150798272979,0.6742466059576079,0.0029713044258974485,3.7393615472765402,0.7147596636331832,Viral
813,0.5427870051487705,0.6738850351429474,0.386084218740741,0.0593040289948598,3.97476816443206,0.5036266891701814,Non-Viral
814,0.7177713234231212,0.7545174964787112,0.727839643578848,0.21564631938638754,2.2647185460716583,1.0193684093630588,Viral
815,0.6423464669419144,0.905751559928829,0.4322593734762636,0.15816557921969787,4.480009249222237,0.3474447878474887,Non-Viral
816,0.775313748199865,0.7995865007509626,0.41137968639614575,0.1498483633978464,4.194996549957529,0.4663101449374216,Non-Viral
817,0.6109479518798626,0.5951903814278152,0.2323924226527163,0.11821321577414609,3.412910110187473,0.6579219128649519,Viral
818,0.7829409833463978,0.3302356860161885,0.5538011150344148,0.06062040442609044,3.1622689191100135,0.6399783992893496,Non-Viral
819,0.6207359241084454,0.5517530994335861,0.09033671273273544,0.17654481908324982,2.7546129778452917,0.5519731140159081,Non-Viral
820,0.7836539779586974,0.8251817076014129,0.6020615322762469,0.09427321371853656,2.9807906662606034,0.8968627990341661,Viral
821,0.6371251133131505,0.49042119292655434,0.2942626537989862,0.11216648314254955,2.8832761213081644,0.5775825520095389,Non-Viral
822,0.6918654076506487,0.8540733307757652,0.24247611658554494,0.11440137617606243,3.3154702592699645,0.7042095021935388,Viral
823,0.624068289760556,0.6199945553949555,0.7443400817427478,0.015690536155750428,3.5935707984266294,0.7268337380820468,Viral
824,0.5288893684253435,0.7055701463113151,0.47539121076014956,0.09648077056407166,4.08736634426944,0.3625467189697988,Non-Viral
825,0.46090063780622637,0.9217141367188858,0.22391912565250355,0.1317075062968261,3.3516773121502212,0.6405633880114379,Non-Viral
826,0.7881449579571251,0.500268317972028,0.20745777420350356,0.15713615823179788,4.171946714385233,0.38420246623828425,Non-Viral
827,0.9377313213610581,0.8200199823046801,0.6603535240878864,0.08261999311407016,2.4844260641296207,1.0674695031148476,Viral
828,0.6270519294620027,0.7317795463644499,0.3094865400421601,0.1825247981935096,3.6268180195294955,0.5429480008681001,Non-Viral
829,0.3917315255266998,0.8164125905465872,0.6585463799648558,0.06784292664875068,3.0993523887743626,0.6576913437426843,Viral
830,0.7595879838124459,0.5514387160664607,0.3578320695399906,0.018793383588016167,3.1241242358334844,0.7831796698567827,Viral
831,0.8348995839236711,0.438901721454521,0.8497923322299761,0.005133246563570977,3.615930511369892,0.6660458950591146,Viral
832,0.4346951221767687,0.5522504515210512,0.4220553283851455,0.056670059491454726,4.036121254941953,0.23529040191155864,Non-Viral
833,0.6359179585649194,0.7828031486654972,0.2275280454139936,0.066498828466828655,2.70296413872659,0.9588106930204878,Viral
834,0.7383995729114292,0.8302333072182295,0.6222754495503298,0.08828025949270664,3.8613562813701874,0.5187162102676385,Non-Viral
835,0.7246276259575737,0.709259018186255,0.4683562996099093,0.30700457786787566,3.216182186629677,0.7085378222354966,Viral
836,0.9136647196038612,0.873161352903014,0.5691150970942352,0.08283048467184666,4.121922678068513,0.5214487235686408,Non-Viral
837,0.9045451312123454,0.4628367531712364,0.6199971558677712,0.1322014283184365,3.3076162297645695,0.7580643391900763,Viral
838,0.6759005738702873,0.9357695932655815,0.6747155364438043,0.1655636681550667,3.621141862512093,0.3873777743350728,Non-Viral
839,0.8678470446454577,0.5584337009081282,0.5610831625818624,0.10224512997748514,3.5273607174393966,0.7509792976836467,Viral
840,0.5621384516411878,0.6398139472378045,0.6191243388992329,0.0575441260047698,2.9135578506722792,0.7459789082102228,Viral
841,0.7401169051438077,0.6672613453419872,0.3248537358315523,9.732215897197646e-4,3.362271817626038,0.8180769910176796,Viral
842,0.5393779131257493,0.8929312174987838,0.848753808419503,0.1051493137784165,3.8317331605489544,0.4333688266050107,Non-Viral
843,0.5033364376919987,0.5215176818481737,0.5308500387313501,0.020796705678478057,4.069795357433944,0.4258994452303227,Non-Viral
844,0.5335677116621724,0.8027904287664321,0.5130714201666043,0.05591735598580688,3.6715729061743785,0.5613644529759239,Non-Viral
845,0.8393103764366114,0.6606419511495574,0.3386586190178833,0.06353262760593481,4.4075316291556454,0.5104104479123166,Non-Viral
846,0.7751007638227307,0.5243104627159267,0.282311878517553,0.041057668608158175,3.9743401778433247,0.533294619624044,Non-Viral
847,0.8717527447449597,0.6637722385684292,0.5782348646521478,0.017613125009793583,3.423200361923481,0.868356938437733,Viral
848,0.5558693798507301,0.6677339465440982,0.3276502911934944,0.059479456468488255,2.9259304137436164,0.7078001710328902,Viral
849,0.6342244799774914,0.7318477967029265,0.6974428243123616,0.12473977996959504,3.459415149019278,0.661394489504324,Viral
850,0.59509687685542,0.3688690908312332,0.5079660136162734,0.0026075072655264066,4.04507016696566,0.160875004569136,Non-Viral
851,0.9424497807491312,0.806189012744387,0.4449017641242285,0.19840012825998984,2.900064925157021,0.8458230563669237,Viral
852,0.9228570801527435,0.5657938924538152,0.1559192754070498,0.005492635408684585,3.278681617523747,0.8310841734781894,Viral
853,0.6570277306832345,0.9906627189033418,0.8087979526422511,0.02019217123637546,3.007707010939476,0.7518941810836823,Viral
854,0.6571468615616453,0.5733140979864904,0.17984721154810274,0.12232220147015903,3.053287878772597,0.6370502523020408,Non-Viral
855,0.47390732100335053,0.9180598846619333,0.708377745671794,0.19241463709249068,2.6321927422721276,0.5910283432016459,Non-Viral
856,0.6447478315279634,0.8806772482163813,0.4513683853512793,0.16606195014179315,3.640035650242022,0.7212359197431872,Viral
857,0.861055012260662,0.787473938323363,0.6839629981357975,0.19732656540209323,3.74507131164338,0.6920585462759944,Viral
858,0.1853617283692562,0.6968516037002824,0.3259651366371839,0.0927937446653614,4.244734620656406,0.106098706342752,Non-Viral
859,0.3936864732880553,0.7254094253353265,0.5569335591223663,0.07663753006208311,2.305820522187697,0.8808094659919448,Viral
860,0.7301118906742472,0.9678972546812483,0.352215969184868,0.09216753178818508,3.1128177939436568,0.7528572636464034,Viral
861,0.9240511754374962,0.7114627447806807,0.21968723047565814,0.4203359882222065,3.642427179964446,0.9863100941689064,Viral
862,0.685252224794851,0.49855458409858466,0.5766111225213287,0.028534161908661978,2.664418684123726,0.6349902382197449,Non-Viral
863,0.75904656910375,0.91847327687019,0.5659126355592147,0.010357483300517188,2.5664548255635786,0.9947633282586668,Viral
864,0.6155603709874625,0.8540633063562604,0.4820468695761315,0.06728078658456006,4.576955244324969,0.1454786988896972,Non-Viral
865,0.786446159674501,0.5272820911978804,0.734962073672848,0.21721054776664694,3.7586304216305004,0.6959700003944947,Viral
866,0.7211668891455383,0.43722330114057645,0.4477267525045164,0.035622230959640566,2.8029851717153544,0.7732129883040453,Viral
867,0.7545563491140101,0.7843344150455417,0.27348314875318813,0.005341777134604951,3.736293128125338,0.6177962682007495,Non-Viral
868,0.6153535868564513,0.36550406269830144,0.5265579029556724,0.11193707589839105,3.596309452964303,0.3287038652016455,Non-Viral
869,0.7016865456525193,0.8790584115056697,0.446005665801152,0.10958165684941513,2.0577224080226886,1.1528773651202708,Viral
870,0.5246316367192971,0.9242349881591121,0.8754312459074454,0.06306786921171949,3.290361139783973,0.7868642827129402,Viral
871,0.8726147065293998,0.8804360870813476,0.41237853542964387,0.01752695637998137,4.191334653289303,0.47600964961789866,Non-Viral
872,0.775107942598061,0.30974508001533313,0.3729242299811526,0.03773491488578958,3.616106149806039,0.5564007840719916,Non-Viral
873,0.8148286495715318,0.6137699771255344,0.5186327455418303,0.007446189132550586,3.0904664616161335,0.7257459346006522,Viral
874,0.6568827772831519,0.6901520328123657,0.40336611331598654,0.033763581217900886,3.7312247728976646,0.5125725522745844,Non-Viral
875,0.3860690280333898,0.7063430315469411,0.49826607644945947,0.08981906777965244,3.8126534625981843,0.36757077672618355,Non-Viral
876,0.7451948264125944,0.7701384808426673,0.37322161583223745,0.07757557858597318,3.613324896994125,0.43133017631873083,Non-Viral
877,0.7104706846502401,0.4911595786839119,0.36313627675649546,0.00855835299552909,3.5448498631643046,0.5383945916405223,Non-Viral
878,0.6029151530086749,0.5241416604996714,0.763879525085906,0.013226209286611964,3.2574146670265027,0.8087644774712972,Viral
879,0.9417774368620555,0.7341177076168002,0.1554376288395697,0.3278169253995961,3.24260655016412,0.6517344632841776,Viral
880,0.8218684973463448,0.7100196192573993,0.5657234582371529,0.2312068118645947,3.6438759231240088,0.7041268068357425,Viral
881,0.898057730713504,0.5474971289042212,0.7020312904129814,0.08878309156564075,3.8739237589112787,0.30724696584394123,Non-Viral
882,0.6045057080721209,0.7968266079060559,0.3883879576128481,0.08323523942551249,3.271787383033989,0.6874100578014625,Viral
883,0.5321642977118171,0.47512741778266054,0.6221927795394682,0.051089705975261995,3.660501380895805,0.489572921048819,Non-Viral
884,0.5901292113247394,0.7268585981326813,0.8828834083120669,0.00528335853023779,3.136252093779174,0.6011186089216134,Non-Viral
885,0.8291770014310595,0.5606059182737804,0.6277137385496174,0.028755926641641318,3.041238647746119,0.712860614961835,Viral
886,0.7974262977880515,0.8778591615188025,0.2479109883090182,0.09206234821435902,3.228964839079441,0.6550838809166748,Viral
887,0.5488311138872283,0.9482833559673194,0.4607662630245657,0.03393784265618281,3.649790293310113,0.8144980338508021,Viral
888,0.9501625536104479,0.8918514309154784,0.07479586646587558,0.006963761202499534,3.7678934171397707,0.7299149999595083,Viral
889,0.4053837962155425,0.47827248517134086,0.5279744949049585,0.017046409720875615,4.223243853278087,0.3351463195455289,Non-Viral
890,0.9369876421931748,0.7496005524344912,0.13642253890145412,0.06921047193940924,3.020991960456049,0.8729955691611696,Viral
891,0.6542863349869923,0.8244052204268697,0.4701508911935838,0.07928903898876065,4.042732171316295,0.5339543374914864,Non-Viral
892,0.8669161265300599,0.39926657285127193,0.3400931238287559,0.2039841259578666,2.972500421296221,0.5977115605164978,Non-Viral
893,0.8522911919585141,0.4869896469664745,0.649558524305008,0.1516977924698979,2.810619222808099,0.8117731979510798,Viral
894,0.9392981249462913,0.7791893265886489,0.6606903719609204,0.09887772847507953,3.952341063285032,0.6007881202886163,Non-Viral
895,0.9002091060824055,0.9140024304871098,0.3868330902577681,0.006829021190954521,2.4051377288441937,1.0518976270871259,Viral
896,0.5234941865915504,0.8764966071971422,0.6191530025775608,0.07710068198737459,3.7771062286287136,0.5423700345194854,Non-Viral
897,0.8241798612913427,0.9611211731678087,0.20905539338262427,0.002866316564789027,3.9140048300114447,0.6535492119020061,Viral
898,0.844124604045485,0.5841790972404479,0.793721636996463,0.1889151825880547,2.993636432350582,0.8147999520511479,Viral
899,0.892459015726791,0.8394934828327858,0.41057530853786806,0.058296950381476614,3.7149333068206185,0.6758920021536754,Viral
900,0.5518118260283765,0.7125154248902962,0.8678262682425399,0.15249029242662462,3.731995507780499,0.5455293389182305,Non-Viral
901,0.5439333099486161,0.45664753896674903,0.36271252509983215,7.508776370984262e-4,3.3611601430979343,0.480877251117209,Non-Viral
902,0.8093777395926263,0.855636903826896,0.43158867865173955,0.1419652689158696,2.901574371008826,0.8670872796429299,Viral
903,0.7928574474248689,0.7152735637208337,0.34774154573204547,0.1551791862789941,3.1269557203982292,0.8663067059759497,Viral
904,0.6052374639358326,0.6730472596829226,0.5687572811538089,0.054974834540410446,3.144453137227118,0.8097716939326461,Viral
905,0.872549186844647,0.5040088216464872,0.20616011397081319,0.0715602292716926,3.5457099451247887,0.6951518203894473,Viral
906,0.4485228477222162,0.6871445504099238,0.3393736435421512,0.10787798880234074,3.0716918945200704,0.7072708478028348,Viral
907,0.6953035833730434,0.7486506578629213,0.6716429762915052,0.04025368448117425,4.021886692354821,0.441147991371671,Non-Viral
908,0.8044408900403078,0.5946155008922575,0.2770691075889673,0.02427186707638728,3.860351673447729,0.42934659732701497,Non-Viral
909,0.508940351313988,0.8264451568702601,0.40819835944566374,0.01769033354222553,4.015112167867439,0.6492375064515244,Non-Viral
910,0.7242551692260527,0.8373959015332069,0.7098026863429883,0.05280063736945967,4.0898420218040705,0.5333253659890406,Non-Viral
911,0.6234667051792233,0.7907535760397504,0.0471024396111346,0.09643604547119439,4.442035229724304,0.2597188387630388,Non-Viral
912,0.6153948450084048,0.7172176158925196,0.6681549446312629,0.004036490058065891,3.8389569209299297,0.4123794306744142,Non-Viral
913,0.6350216300679484,0.8382970020247996,0.49642511235817555,0.056538752661030575,4.044188413990055,0.4513258573517726,Non-Viral
914,0.7390365456497883,0.8525182543627077,0.3410257192109001,0.3012710739473381,3.652418552532699,0.8008222024806184,Viral
915,0.49932237994752826,0.5277163771778878,0.4530725865193977,0.047505109762948604,3.4299239946890494,0.5761593968710703,Non-Viral
916,0.607221656578438,0.7724416966416154,0.42783249744731255,0.02654873486414158,3.7938640171393607,0.6042121834236553,Non-Viral
917,0.8978737336431764,0.34296233714552177,0.32874480299910214,0.07900938877126025,4.839833258320667,0.11427883352130097,Non-Viral
918,0.8335033143450998,0.4460126489232664,0.7945201523382303,0.01355688183548247,3.436126058932841,0.5721065676253315,Non-Viral
919,0.6812531029644683,0.7761263836253636,0.6965993107893234,0.16649914516616843,3.422291821998213,0.626949489487987,Non-Viral
920,0.7163414804701804,0.5181145709710597,0.6432698887776384,0.029195657847913628,3.365027132650594,0.5935033419807568,Non-Viral
921,0.5899959628707059,0.7358144859664661,0.5940821701238167,0.16220972733654268,3.267714598996934,0.7096617750571306,Viral
922,0.8118445481789935,0.8078284874578922,0.5717709612942419,0.05029528753130824,3.5425210796131013,0.7375360656422041,Viral
923,0.6921766222409813,0.4230177207689946,0.4729064237618323,0.1394341965307679,4.3658723529902375,0.38819009198806337,Non-Viral
924,0.7605080599788927,0.9339525504203353,0.12101179477724062,0.0019761757562081427,2.7182034715216368,0.8908181902043232,Viral
925,0.3469794569809127,0.9039810103513091,0.54753075099263,0.17690499075355645,2.7914006300194263,0.9326999117535714,Viral
926,0.35758423134613004,0.7873228422792001,0.5751523230651173,8.883821499629677e-5,3.310985326049937,0.5275115421223545,Non-Viral
927,0.43273956990904644,0.9708229984366982,0.6226122348869987,0.12488686924622476,3.5254925230315663,0.45370654337490146,Non-Viral
928,0.8131304423985295,0.8765690279766709,0.39555170283311564,0.13268182748147242,4.0882406351137695,0.5795774721918064,Non-Viral
929,0.8036781198321196,0.8272767342778626,0.6499798324704581,0.08723348692016056,3.0427345919590265,0.9811011430779556,Viral
930,0.7205490574963653,0.8853940973791722,0.7169234541382348,0.06193648447326711,4.040163830789433,0.5467892111179166,Non-Viral
931,0.5819728562233627,0.827911671924024,0.3871246460592355,0.029905402714895647,3.179835811383743,0.9099593659280535,Viral
932,0.8499939643916468,0.7614856051375198,0.55728410330838,0.009604598494796706,3.7645870253255733,0.7731155285372618,Viral
933,0.7885791393818183,0.9278096208799973,0.3724029266082618,0.15703908980898867,3.833615798529212,0.6166772955344401,Non-Viral
934,0.3550648328360026,0.44708284248917557,0.5301017887070166,5.452280427595536e-4,3.9502528489439657,0.2421171652313165,Non-Viral
935,0.7859598542018752,0.8489025622343394,0.5526192284951978,0.01203034741987956,4.120104131937647,0.5349634219413448,Non-Viral
936,0.7242349012505263,0.6854418439422373,0.518029444097363,0.28177400467132235,3.638498707489375,0.5906858659461615,Non-Viral
937,0.9061792763974605,0.5259265366396857,0.584115733511646,0.03079942993206709,3.4957787438794075,0.5925016515956035,Non-Viral
938,0.8126749270541935,0.4762885051105429,0.48955463610771177,0.1727482722116972,3.360816340421696,0.7107944974003189,Viral
939,0.6805007909161245,0.6047115607070931,0.6585087073633805,0.05021944422365034,2.6059618263114395,0.8653745000507973,Viral
940,0.7869555399188113,0.7092392164578262,0.47150197500099106,0.0041367972425629205,3.2656891797515697,0.6355794944204395,Non-Viral
941,0.48391287411352346,0.783045238499195,0.10629421648848848,0.14333573022234597,3.326176080294415,0.6095704670148916,Non-Viral
942,0.31344781890261664,0.8176594293438554,0.8291576940594328,0.061117761472700295,3.4375184445263596,0.5434851214971336,Non-Viral
943,0.7168645578025997,0.7806652007758316,0.7525726962180646,0.07867258994259536,3.395676367554194,0.692380165684862,Viral
944,0.7209369191133168,0.8219208578839222,0.7158060926876594,0.03497040984903047,3.793703685610591,0.7234527976162061,Viral
945,0.8794988303168421,0.7766113300127031,0.7874055831761555,0.18273059959789087,4.048798595792671,0.537521888722233,Non-Viral
946,0.7315643072316255,0.8140683826572633,0.6950659236496088,0.17188083226745693,3.556058439606956,0.7142255885717507,Viral
947,0.5036299083458097,0.779300604479021,0.4533132811067397,0.03296349781644186,3.665484891139203,0.5736643225723405,Non-Viral
948,0.6404775124652682,0.8849774208373781,0.17491252326140497,0.10901285831789452,3.679241757880688,0.5474124188023886,Non-Viral
949,0.516069477713894,0.512353334328485,0.26858723981523025,0.2886919651298396,3.1454000934269253,0.5622125900322756,Non-Viral
950,0.7599721701437099,0.40508862115230143,0.6688271352617501,0.06427882765385408,3.1933918162768604,0.6848751905122372,Viral
951,0.7605283143197313,0.7749554264624744,0.41866959196594555,0.009442348172614452,3.4602383870037747,0.6049675766591133,Non-Viral
952,0.3294297896011537,0.7804432306339237,0.38917015146953327,0.07630312744184832,2.6997142346341176,0.7870955911308049,Viral
953,0.7688552258475801,0.7739128747327606,0.859232948765081,0.033181800430553424,3.031315214732902,0.8551759782171136,Viral
954,0.5369235358675594,0.9183260894353693,0.5560156248552497,0.12628451112043027,3.4619739083107284,0.7272945477892049,Viral
955,0.5895830102154275,0.3612843022478955,0.44756216822595357,0.2865709811700252,2.478359326697227,0.7276830944245798,Viral
956,0.6922691238703521,0.6920138208534201,0.2566812310234542,0.17740712569594394,3.694548145346195,0.29014108519567455,Non-Viral
957,0.656775129425973,0.8329091730821828,0.45263923067433365,0.021175344100335367,3.8340513188131458,0.573747216055783,Non-Viral
958,0.8732685526213965,0.39480148288955436,0.19942604228442568,0.01969039631530752,3.453188990404727,0.6508194338775624,Viral
959,0.4625053844200285,0.8260363847632244,0.44439402300453373,0.08082625620694506,3.3557945036194483,0.4668990259219986,Non-Viral
960,0.8708478451916432,0.8952065546106678,0.506957260246501,0.004072295337204652,3.370032864591992,0.8164609447152067,Viral
961,0.8660862628735074,0.8833027638770088,0.7165963153856882,0.09607485732923707,3.172189606703124,0.9112523821539882,Viral
962,0.4968956677402232,0.7122596384782195,0.598532966552243,0.07782800220781626,3.586473153295623,0.5226371430889111,Non-Viral
963,0.7639296726226277,0.3261364842237462,0.6001960758779469,0.034637222568436044,3.0201944957064164,0.7206476028902546,Viral
964,0.28307950196553233,0.7268271631227136,0.41101994208579795,0.04307207415342848,2.4629334316232225,0.8426011762826353,Viral
965,0.5737940588802926,0.39001539019708364,0.5181047771901789,0.1300779962762866,3.9648422855586833,0.36160564991393024,Non-Viral
966,0.6242754950118726,0.8617178339505998,0.34340401566419476,0.007480668499966293,4.161115457045534,0.2963924102205529,Non-Viral
967,0.5872055357822018,0.7856225814713632,0.454870805945827,0.1997711174058581,3.2360160317583135,0.6141013932401331,Non-Viral
968,0.8137437655165386,0.7695753370779499,0.7881125032057917,0.0064912516511541505,3.245748731715037,0.8193640846105625,Viral
969,0.6062915107292348,0.925838458000141,0.8178824757802302,0.13459988258976271,3.034553007094636,0.802374894024323,Viral
970,0.716368355993821,0.5828389911959906,0.4011057088479552,0.0619736949887295,3.36790081182631,0.6570644583790574,Viral
971,0.5093512150545225,0.7354016333735943,0.6458490191697716,0.02404935119012784,3.662758610421907,0.5459712408117883,Non-Viral
972,0.5363199232477266,0.7745174553256546,0.2761112017773428,0.0580037797452919,3.752082370632849,0.6303264055078651,Non-Viral
973,0.8095426488873313,0.600006147679274,0.4839054041685482,0.008562116457636135,3.3873412541510786,0.5589572098023345,Non-Viral
974,0.7774633331454088,0.981181348545161,0.4384437312543183,0.0993510512510018,4.072448554707597,0.6897624732542532,Viral
975,0.8467317599936736,0.9273216399167729,0.5108276861751628,0.16359241549693945,2.9222324734300074,0.9918154714013493,Viral
976,0.5848913601110828,0.6678932981003551,0.288314621376696,0.19324468646904247,3.222549949004969,0.8484340241472337,Viral
977,0.8533417536701375,0.8634555068296984,0.23631449802328067,0.03923342571869781,3.330551093974818,0.529900865637432,Non-Viral
978,0.33728032575882766,0.5028404854961016,0.43511831417608593,0.13114611925539388,3.9698005472314266,0.38472105398699313,Non-Viral
979,0.7046854574047483,0.390155468649915,0.5415161112450422,0.05168020545823414,2.523503330457723,0.9155407845910937,Viral
980,0.9163180222080662,0.8852300248497835,0.06278466404491519,0.019219630264520303,3.7390967518151976,0.6400504576182335,Non-Viral
981,0.8399625574491589,0.834487812176117,0.4382265103493859,0.020671765060759795,3.5121999058252555,0.7432679432259248,Viral
982,0.8475692116283637,0.8704199095361633,0.7704492669512816,0.03550100116969337,2.9595733186375948,0.719240483353329,Viral
983,0.6136616699354975,0.9722540765349925,0.4096842564419728,0.13799503712948064,3.0335764004573007,0.8561471116761065,Viral
984,0.7451915702971295,0.9477536291733091,0.8511898003833993,0.12623201736675158,3.6134594289959043,0.8051501078207741,Viral
985,0.8857600503044801,0.8199269035503992,0.30239236665503105,0.11476700604127418,1.8049501258568479,1.254620844190064,Viral
986,0.5529456105041098,0.687241122533389,0.6579461672636794,0.0697384186403881,3.1072281194627323,0.8099405587519898,Viral
987,0.7437525130704691,0.5049811729345601,0.44192742216852055,0.1148905367155476,3.8795684283504857,0.44460908245754044,Non-Viral
988,0.6604875736401533,0.8182025371784372,0.41436276345471607,0.042943861812854124,3.714135884884044,0.6170457831532442,Non-Viral
989,0.7363616047749901,0.8081632054915175,0.8382157049158545,0.1470161719450761,3.0707548479540865,0.8417526621409948,Viral
990,0.7096000255925018,0.9019317783857081,0.7193525693046712,0.016928289781524098,3.2816352791769474,0.6695036635256109,Viral
991,0.31914690225118775,0.9543571222181367,0.3552581587869041,0.07552397090934047,4.04949249196336,0.30773454998886096,Non-Viral
992,0.4454066845810664,0.6612991404330424,0.8037879490601029,0.02142910530670032,3.607390466951499,0.519797185106794,Non-Viral
993,0.5242664410563146,0.616802746685645,0.3473566532103861,0.03609552631664889,4.0879461927924625,0.21486054859227918,Non-Viral
994,0.8097823937558135,0.7905027306567288,0.7023640499306488,0.014877638444310488,3.1984938941513117,0.9383211055845281,Viral
995,0.7387676907617274,0.5565965497653076,0.725194060765498,0.0451184664988235,2.8453235960166516,0.7906815795595983,Viral
996,0.8394889260904818,0.9771516466390798,0.5656675674204499,0.21918709787443227,3.5589459366772704,0.8389580235479087,Viral
997,0.7458624117868993,0.7915646070143908,0.36345407605977825,0.05930918140469671,3.154736737222028,0.8404546295211892,Viral
998,0.8346548413388817,0.7767119398441584,0.3852329519416176,0.0426136358240745,3.2684603954784417,0.771043321167632,Viral
999,0.5225047550042059,0.7747233555114845,0.6984324112760327,0.037810358137808614,4.146514556914,0.3299646053278126,Non-Viral
1000,0.5490382131952428,0.5059013060382033,0.6229268875335409,0.02856801333159554,3.5551478952254243,0.44617411631100046,Non-Viral
1001,0.7593904771403537,0.7768024115004764,0.595897141794212,0.21179020524317063,3.323036398942287,0.8136834408629984,Viral
1002,0.7184128752701436,0.9233766782980777,0.684963153260505,0.21903121933609931,3.519809014977609,0.5910755334735279,Non-Viral
1003,0.7555882606260589,0.8499162951288534,0.32607177806591436,0.00720627283911584,3.1232305611854643,0.945644268145143,Viral
1004,0.4799134708878889,0.511839987388511,0.5240977239679159,0.019427647625175872,3.0860153645118356,0.7140173553120794,Viral
1005,0.9292860832559283,0.48785801686125485,0.2612078498963402,0.1766191772156981,2.9846327672032356,0.7797419937565524,Viral
1006,0.3659685004228148,0.7738570583831677,0.6488843480415852,0.041854059754916954,2.9092398380650595,0.787799863326651,Viral
1007,0.6938084075444932,0.47214161671664717,0.5409764785958121,0.05364901969304327,4.405730631083857,0.3400918486476587,Non-Viral
